D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_16_586.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_16_586.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_16_586.jpg,0,0,0,3.071714
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_16_660.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_16_660.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_16_660.jpg,0,0,0,3.047031
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_16_739.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_16_739.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_16_739.jpg,0,0.0457626,0,3.031427
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_16_810.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_16_810.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_16_810.jpg,0,0.2307423,0,3.139877
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_16_884.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_16_884.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_16_884.jpg,-0.2,0.4949206,0,3.484561
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_16_963.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_16_963.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_16_963.jpg,-0.4,0.7314954,0,4.057664
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_030.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_030.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_030.jpg,-0.5500001,0.8846017,0,4.609302
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_110.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_110.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_110.jpg,0,1,0,5.484939
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_184.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_184.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_184.jpg,0,1,0,6.405028
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_259.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_259.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_259.jpg,0,1,0,7.319811
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_330.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_330.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_330.jpg,-0.1,1,0,7.999318
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_410.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_410.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_410.jpg,-0.3,1,0,8.880138
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_491.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_491.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_491.jpg,-0.5000001,1,0,9.726808
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_571.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_571.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_571.jpg,0,1,0,10.58495
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_656.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_656.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_656.jpg,0,1,0,11.51742
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_730.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_730.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_730.jpg,0,1,0,12.3787
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_804.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_804.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_804.jpg,0,1,0,13.08523
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_877.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_877.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_877.jpg,0,1,0,14.16701
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_17_956.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_17_956.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_17_956.jpg,-0.2,1,0,14.94997
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_038.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_038.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_038.jpg,0,1,0,15.74108
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_120.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_120.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_120.jpg,0,1,0,16.58204
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_197.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_197.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_197.jpg,0,1,0,17.4122
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_271.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_271.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_271.jpg,0,1,0,18.01125
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_347.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_347.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_347.jpg,0,1,0,18.8407
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_425.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_425.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_425.jpg,-0.2,1,0,19.64279
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_507.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_507.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_507.jpg,-0.4,1,0,20.38436
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_588.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_588.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_588.jpg,0,1,0,21.14782
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_666.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_666.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_666.jpg,0,0.808654,0,21.89558
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_743.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_743.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_743.jpg,0,0.5789851,0,22.3932
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_819.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_819.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_819.jpg,0,0.3501148,0,22.66764
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_897.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_897.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_897.jpg,-0.1,0.1175488,0,22.71147
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_18_977.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_18_977.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_18_977.jpg,-0.3,0,0,22.50288
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_060.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_060.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_060.jpg,-0.5000001,0,0,22.21335
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_128.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_128.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_128.jpg,-0.6500001,0,0,21.94974
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_196.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_196.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_196.jpg,0,0,0,21.71332
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_275.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_275.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_275.jpg,0,0,0,21.51748
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_355.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_355.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_355.jpg,0,0,0,21.31906
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_438.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_438.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_438.jpg,0,0,0,21.11047
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_520.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_520.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_520.jpg,0,0,0,20.93093
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_588.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_588.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_588.jpg,-0.05,0,0,20.9641
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_655.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_655.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_655.jpg,-0.25,0,0,20.77899
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_735.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_735.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_735.jpg,0,0,0,20.63841
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_811.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_811.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_811.jpg,0,0,0,20.22397
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_889.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_889.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_889.jpg,0,0.0496107,0,20.05295
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_19_968.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_19_968.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_19_968.jpg,0,0.3321939,0,20.09004
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_035.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_035.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_035.jpg,0,0.5322843,0,20.38698
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_114.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_114.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_114.jpg,-0.05,0.7694736,0,20.91538
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_192.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_192.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_192.jpg,-0.2,0.9581988,0,21.53733
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_268.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_268.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_268.jpg,-0.4,0.8646004,0,22.21854
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_342.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_342.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_342.jpg,0,0.6417955,0,22.68573
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_417.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_417.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_417.jpg,0,0.4159974,0,23.00371
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_496.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_496.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_496.jpg,0,0.1820001,0,23.08833
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_578.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_578.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_578.jpg,0,0.0510258,0,22.94593
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_661.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_661.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_661.jpg,0,0.300255,0,22.93097
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_740.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_740.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_740.jpg,0,0.5341017,0,23.14936
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_813.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_813.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_813.jpg,-0.15,0.7574346,0,23.5783
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_891.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_891.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_891.jpg,0,0.9444294,0,24.04765
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_20_965.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_20_965.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_20_965.jpg,0,1,0,24.81673
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_042.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_042.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_042.jpg,0,1,0,25.58392
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_121.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_121.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_121.jpg,0,1,0,26.3454
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_201.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_201.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_201.jpg,-0.1,1,0,27.09798
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_279.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_279.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_279.jpg,-0.3,1,0,27.79908
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_355.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_355.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_355.jpg,0,1,0,28.44417
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_429.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_429.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_429.jpg,0,0.8185144,0,28.92509
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_506.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_506.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_506.jpg,0,0.5479844,0,29.36752
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_584.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_584.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_584.jpg,0,0.3093235,0,29.57342
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_665.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_665.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_665.jpg,0,0.06830712,0,29.54767
D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\center_2021_03_17_11_26_21_743.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\left_2021_03_17_11_26_21_743.jpg,D:\Data_Science\DL_Workshop\Rewatch\Day 06\data\IMG\right_2021_03_17_11_26_21_743.jpg,0,0.0888009,0,29.3369
